,offense_type_id,offense_category_id,first_occurrence_date,reported_date,incident_address,geo_x,geo_y,geo_lon,geo_lat,district_id,precinct_id,neighborhood_id,is_crime,is_traffic,victim_count
386425,public-fighting,all-other-crimes,2023-10-02 16:41:00,2023-10-02 18:21:00,1300 BLOCK N MARIPOSA ST,3139847.0,1693960.0,-105.002731,39.7376734,1,123,lincoln-park,True,False,1
386629,criminal-mischief-other,public-disorder,2023-10-02 16:30:00,2023-10-03 10:41:00,3550 W 38TH AVE,3131005.0,1705147.0,-105.0339668,39.7685123,1,113,west-highland,True,False,1
386360,criminal-mischief-other,public-disorder,2023-10-02 16:25:00,2023-10-02 16:51:00,21551 E STOLL PL,3214475.0,1712089.0,-104.736837,39.7860188,5,523,gateway-green-valley-ranch,True,False,1
386702,assault-simple,other-crimes-against-persons,2023-10-02 16:24:00,2023-10-02 20:00:00,E 39TH AVE / N KEARNEY ST,3163705.0,1706267.0,-104.9176181,39.7710689,2,221,northeast-park-hill,True,False,1
386729,threats-to-injure,public-disorder,2023-10-02 16:00:00,2023-10-02 22:34:00,W COLFAX AVE / N RALEIGH ST,3128894.0,1694875.0,-105.0416606,39.7403434,1,121,west-colfax,True,False,1
386421,weapon-by-prev-offender-powpo,all-other-crimes,2023-10-02 15:45:00,2023-10-02 18:19:00,1200 BLOCK 19TH ST,3142496.0,1698996.0,-104.9932119,39.7514579,6,612,union-station,True,False,1
386408,drug-pcs-other-drug,drug-alcohol,2023-10-02 15:25:00,2023-10-02 19:01:00,4301 E EVANS AVE,3158369.0,1672519.0,-104.9373441,39.6785168,3,314,university-hills,True,False,1
386420,weapon-poss-illegal-dangerous,all-other-crimes,2023-10-02 15:19:00,2023-10-02 17:14:00,E BRUCE RANDOLPH AVE / N DOWNING ST,3148055.0,1703783.0,-104.9733431,39.7645122,2,211,five-points,True,False,1
386723,menacing-felony-w-weap,aggravated-assault,2023-10-02 15:16:00,2023-10-02 15:50:00,3200 BLOCK N LEYDEN ST,3164461.0,1703048.0,-104.9150025,39.762219,2,221,northeast-park-hill,True,False,1
386783,theft-items-from-vehicle,theft-from-motor-vehicle,2023-10-02 15:00:00,2023-10-03 10:15:00,2270 S UNIVERSITY BLVD,3152334.0,1671406.0,-104.9588084,39.675562,3,314,university-park,True,False,1
386385,criminal-mischief-mtr-veh,public-disorder,2023-10-02 14:50:00,2023-10-02 18:40:00,1000 BLK S HOLLY ST,3163062.0,1679614.0,-104.9205104,39.6979131,3,322,washington-virginia-vale,True,False,1
386797,theft-from-mails,larceny,2023-10-02 14:47:00,2023-10-03 10:51:00,201 S CHEROKEE ST,3142709.0,1684903.0,-104.9927343,39.7127667,3,311,baker,True,False,1
386416,violation-of-court-order,all-other-crimes,2023-10-02 14:45:00,2023-10-02 15:10:00,6800 E TENNESSEE AVE,3166049.0,1679768.0,-104.9098919,39.6982831,3,322,washington-virginia-vale,True,False,1
386415,police-interference,all-other-crimes,2023-10-02 14:32:00,2023-10-02 16:13:00,1500 N KING ST,3131334.0,1694901.0,-105.0329838,39.7403807,1,121,west-colfax,True,False,1
386418,weapon-carrying-concealed,all-other-crimes,2023-10-02 14:32:00,2023-10-02 16:13:00,1500 N KING ST,3131334.0,1694901.0,-105.0329838,39.7403807,1,121,west-colfax,True,False,1
386427,public-peace-other,public-disorder,2023-10-02 14:32:00,2023-10-02 16:13:00,1500 N KING ST,3131334.0,1694901.0,-105.0329838,39.7403807,1,121,west-colfax,True,False,1
386566,theft-other,larceny,2023-10-02 14:05:00,2023-10-02 16:18:00,1498 N IRVING ST,3132252.0,1694814.0,-105.0297211,39.7401288,1,122,west-colfax,True,False,1
386647,criminal-mischief-mtr-veh,public-disorder,2023-10-02 14:00:00,2023-10-02 16:33:00,2401 E COLFAX AVE,3152275.0,1695032.0,-104.9585177,39.7404212,2,213,city-park,True,False,1
386506,theft-parts-from-vehicle,theft-from-motor-vehicle,2023-10-02 14:00:00,2023-10-02 16:34:00,11551 E 45TH AVE,3181528.0,1709282.0,-104.8541384,39.7790147,5,511,montbello,True,False,1
386616,forgery-other,white-collar-crime,2023-10-02 14:00:00,2023-10-02 15:14:00,3801 N FEDERAL BLVD,3133333.0,1705558.0,-105.0256778,39.7696075,1,111,berkeley,True,False,1
386465,aggravated-assault,aggravated-assault,2023-10-02 13:48:00,2023-10-02 15:09:00,777 N BANNOCK ST,3143312.0,1690483.0,-104.9904797,39.7280757,1,123,lincoln-park,True,False,1
386437,illegal-dumping,all-other-crimes,2023-10-02 13:25:00,2023-10-02 13:34:00,4800 BLOCK N AIRPORT WAY,3198271.0,1711415.0,-104.7945116,39.7845282,5,522,gateway-green-valley-ranch,True,False,1
386721,menacing-felony-w-weap,aggravated-assault,2023-10-02 13:20:00,2023-10-03 12:43:00,1820 N LOWELL BLVD,3130865.0,1696893.0,-105.0346152,39.7458557,1,121,west-colfax,True,False,1
386656,drug-poss-paraphernalia,drug-alcohol,2023-10-02 13:02:00,2023-10-02 17:27:00,W TENNESSEE AVE / S PERRY ST,3129373.0,1679660.0,-105.0402312,39.6985684,4,412,westwood,True,False,1
386661,drug-pcs-other-drug,drug-alcohol,2023-10-02 13:02:00,2023-10-02 17:27:00,W TENNESSEE AVE / S PERRY ST,3129373.0,1679660.0,-105.0402312,39.6985684,4,412,westwood,True,False,1
386403,criminal-mischief-mtr-veh,public-disorder,2023-10-02 13:00:00,2023-10-02 13:45:00,4900 N HIMALAYA RD,3209502.0,1712147.0,-104.7545298,39.7862914,5,523,gateway-green-valley-ranch,True,False,1
386804,theft-other,larceny,2023-10-02 13:00:00,2023-10-02 21:44:00,2601 S PLATTE RIVER DR,3140465.0,1668952.0,-105.0010219,39.6690117,4,422,college-view-south-platte,True,False,1
386808,theft-other,larceny,2023-10-02 13:00:00,2023-10-03 18:33:00,757 E 20TH AVE,3146910.0,1697792.0,-104.9775385,39.7480841,6,621,five-points,True,False,1
386523,theft-items-from-vehicle,theft-from-motor-vehicle,2023-10-02 13:00:00,2023-10-02 16:46:00,E BAYAUD AVE / S EMERSON ST,3147155.0,1685639.0,-104.9769161,39.714718,3,311,speer,True,False,1
386550,theft-items-from-vehicle,theft-from-motor-vehicle,2023-10-02 13:00:00,2023-10-02 13:45:00,4900 N HIMALAYA RD,3209502.0,1712147.0,-104.7545298,39.7862914,5,523,gateway-green-valley-ranch,True,False,1
386807,theft-other,larceny,2023-10-02 12:54:00,2023-10-02 12:54:00,2301 CLEVELAND PL,3146380.0,1698086.0,-104.9794173,39.7488995,6,621,five-points,True,False,1
386718,menacing-felony-w-weap,aggravated-assault,2023-10-02 12:54:00,2023-10-02 12:54:00,2301 CLEVELAND PL,3146380.0,1698086.0,-104.9794173,39.7488995,6,621,five-points,True,False,1
386705,assault-simple,other-crimes-against-persons,2023-10-02 12:54:00,2023-10-02 12:54:00,2301 CLEVELAND PL,3146380.0,1698086.0,-104.9794173,39.7488995,6,621,five-points,True,False,1
386776,theft-items-from-vehicle,theft-from-motor-vehicle,2023-10-02 12:50:00,2023-10-02 17:17:00,6500 BLK E MEXICO AVE,3165270.0,1675212.0,-104.9127649,39.6857897,3,322,virginia-village,True,False,1
386626,criminal-mischief-other,public-disorder,2023-10-02 12:05:00,2023-10-03 14:11:00,1062 N SHERMAN ST,3144907.0,1692335.0,-104.9847717,39.7331351,6,623,capitol-hill,True,False,1
386436,criminal-trespassing,all-other-crimes,2023-10-02 11:55:00,2023-10-02 11:59:00,1055 N CLERMONT ST,3158542.0,1691988.0,-104.9363003,39.7319602,2,222,hale,True,False,1
386844,theft-of-motor-vehicle,auto-theft,2023-10-02 11:45:00,2023-10-02 22:49:00,1311 N YORK ST,3151828.0,1693822.0,-104.9601327,39.7371068,6,622,cheesman-park,True,False,1
386429,criminal-trespassing,all-other-crimes,2023-10-02 11:15:00,2023-10-02 14:29:00,1331 N SPEER BLVD,3141192.0,1693918.0,-104.9979493,39.7375378,1,123,lincoln-park,True,False,1
386447,assault-simple,other-crimes-against-persons,2023-10-02 11:00:00,2023-10-02 18:27:00,2844 N DOWNING ST,3148237.0,1701278.0,-104.9727474,39.7576327,2,211,whittier,True,False,1
386382,criminal-mischief-mtr-veh,public-disorder,2023-10-02 10:57:00,2023-10-02 11:36:00,4750 N NOME ST,3182025.0,1710903.0,-104.8523291,39.7834548,5,511,montbello,True,False,1
386449,assault-simple,other-crimes-against-persons,2023-10-02 10:55:00,2023-10-02 12:24:00,1531 N ROSLYN ST,3168334.0,1695342.0,-104.901407,39.7409956,2,223,east-colfax,True,False,1
386363,criminal-mischief-other,public-disorder,2023-10-02 10:55:00,2023-10-02 12:24:00,1531 N ROSLYN ST,3168334.0,1695342.0,-104.901407,39.7409956,2,223,east-colfax,True,False,1
386759,theft-parts-from-vehicle,theft-from-motor-vehicle,2023-10-02 10:55:00,2023-10-03 11:01:00,1650 N RALEIGH ST,3128942.0,1695982.0,-105.0414701,39.7433816,1,121,west-colfax,True,False,1
386405,criminal-mischief-mtr-veh,public-disorder,2023-10-02 10:43:00,2023-10-02 11:32:00,2601 N ZUNI ST,3136069.0,1700494.0,-105.0160408,39.7556664,1,121,jefferson-park,True,False,1
386359,criminal-mischief-other,public-disorder,2023-10-02 10:43:00,2023-10-02 11:32:00,2601 N ZUNI ST,3136069.0,1700494.0,-105.0160408,39.7556664,1,121,jefferson-park,True,False,1
386623,theft-of-services,larceny,2023-10-02 10:20:00,2023-10-02 11:25:00,24300 E 75TH AVE,3223441.0,1728516.0,-104.7044231,39.8309006,7,759,dia,True,False,1
386430,criminal-trespassing,all-other-crimes,2023-10-02 10:19:00,2023-10-02 12:17:00,1550 COURT PL,3143674.0,1695456.0,-104.9890933,39.7417219,6,611,cbd,True,False,1
386410,drug-pcs-other-drug,drug-alcohol,2023-10-02 10:19:00,2023-10-02 12:17:00,1550 COURT PL,3143674.0,1695456.0,-104.9890933,39.7417219,6,611,cbd,True,False,1
386564,theft-other,larceny,2023-10-02 10:15:00,2023-10-02 10:23:00,825 S COLORADO BLVD,3157162.0,1681320.0,-104.94144,39.7026979,3,312,belcaro,True,False,1
386571,theft-other,larceny,2023-10-02 10:09:00,2023-10-02 18:34:00,4501 N JACKSON ST,3156525.0,1708617.0,-104.9431091,39.7776436,2,212,elyria-swansea,True,False,1
386572,theft-other,larceny,2023-10-02 10:06:00,2023-10-02 12:59:00,1649 N FRANKLIN ST,3149416.0,1695807.0,-104.9686678,39.742595,6,622,city-park-west,True,False,1
386480,burglary-residence-by-force,burglary,2023-10-02 10:00:00,2023-10-02 11:40:00,1620 N GRANT ST,3145329.0,1695607.0,-104.9832051,39.7421107,6,621,north-capitol-hill,True,False,1
386481,burglary-residence-by-force,burglary,2023-10-02 10:00:00,2023-10-02 13:44:00,1792 S DECATUR ST,3134416.0,1674472.0,-105.0224065,39.6842547,4,422,ruby-hill,True,False,1
386672,violation-of-custody-order,all-other-crimes,2023-10-02 09:55:00,2023-10-02 09:55:00,3250 E 43RD AVE,3154876.0,1708094.0,-104.9489872,39.7762355,2,212,elyria-swansea,True,False,1
386827,theft-of-motor-vehicle,auto-theft,2023-10-02 09:37:00,2023-10-03 10:49:00,1200 BLK N HARRISON ST,3157060.0,1693279.0,-104.9415412,39.7355294,2,213,congress-park,True,False,1
386622,theft-of-services,larceny,2023-10-02 09:08:00,2023-10-02 09:52:00,8511 PENA BLVD,3233809.0,1735830.0,-104.6672704,39.8507225,7,759,dia,True,False,1
386559,theft-other,larceny,2023-10-02 09:05:00,2023-10-02 15:03:00,2323 CURTIS ST,3144496.0,1700051.0,-104.9860779,39.7543232,6,621,five-points,True,False,1
386843,theft-of-motor-vehicle,auto-theft,2023-10-02 09:00:00,2023-10-03 17:37:00,1235 N LOGAN ST,3145498.0,1693307.0,-104.9826508,39.7357942,6,623,capitol-hill,True,False,1
386815,theft-bicycle,larceny,2023-10-02 09:00:00,2023-10-03 17:31:00,2526 E COLFAX AVE,3152822.0,1694880.0,-104.9565759,39.739995,2,213,congress-park,True,False,1
386618,theft-of-services,larceny,2023-10-02 08:45:00,2023-10-02 10:08:00,24300 E 75TH AVE,3223441.0,1728516.0,-104.7044231,39.8309006,7,759,dia,True,False,1
386397,criminal-mischief-mtr-veh,public-disorder,2023-10-02 08:00:00,2023-10-02 15:37:00,12295 E 37TH AVE,3184016.0,1705454.0,-104.8453848,39.7684575,5,512,central-park,True,False,1
386512,theft-parts-from-vehicle,theft-from-motor-vehicle,2023-10-02 07:30:00,2023-10-02 08:45:00,1935 N LOGAN ST,3145428.0,1697521.0,-104.9828143,39.7473634,6,621,north-capitol-hill,True,False,1
386488,burglary-residence-no-force,burglary,2023-10-02 07:30:00,2023-10-02 14:08:00,2310 S IRVING ST,3132445.0,1671238.0,-105.029469,39.6754048,4,421,harvey-park,True,False,1
386409,drug-pcs-other-drug,drug-alcohol,2023-10-02 07:03:00,2023-10-02 08:12:00,4600 BLOCK W COLFAX AVE,3127532.0,1694819.0,-105.0465047,39.7402084,1,122,west-colfax,True,False,1
386784,theft-items-from-vehicle,theft-from-motor-vehicle,2023-10-02 06:54:00,2023-10-02 10:37:00,1150 N VINE ST,3151328.0,1692878.0,-104.9619305,39.7345235,6,622,cheesman-park,True,False,1
386615,theft-of-motor-vehicle,auto-theft,2023-10-02 06:54:00,2023-10-02 10:37:00,1150 N VINE ST,3151328.0,1692878.0,-104.9619305,39.7345235,6,622,cheesman-park,True,False,1
386372,criminal-mischief-other,public-disorder,2023-10-02 06:40:00,2023-10-02 06:55:00,1717 N WASHINGTON ST,3146497.0,1696150.0,-104.9790407,39.743583,6,621,north-capitol-hill,True,False,1
386435,criminal-trespassing,all-other-crimes,2023-10-02 06:40:00,2023-10-02 06:55:00,1717 N WASHINGTON ST,3146497.0,1696150.0,-104.9790407,39.743583,6,621,north-capitol-hill,True,False,1
386542,theft-items-from-vehicle,theft-from-motor-vehicle,2023-10-02 06:30:00,2023-10-02 17:08:00,1200 S MONACO ST,3165286.0,1678628.0,-104.9126296,39.6951671,3,322,washington-virginia-vale,True,False,1
386388,criminal-mischief-mtr-veh,public-disorder,2023-10-02 06:30:00,2023-10-02 08:22:00,2285 S FEDERAL BLVD,3133499.0,1671467.0,-105.0257204,39.6760184,4,421,harvey-park,True,False,1
386406,criminal-mischief-mtr-veh,public-disorder,2023-10-02 06:30:00,2023-10-02 13:48:00,1211 S QUEBEC WAY,3168053.0,1678466.0,-104.9028007,39.6946729,3,322,washington-virginia-vale,True,False,1
386765,theft-parts-from-vehicle,theft-from-motor-vehicle,2023-10-02 05:45:00,2023-10-03 15:07:00,200 BLK N BROADWAY ST,3144083.0,1687759.0,-104.9877932,39.7205859,3,311,baker,True,False,1
386369,criminal-mischief-other,public-disorder,2023-10-02 05:20:00,2023-10-02 05:38:00,2330 N WASHINGTON ST,3146824.0,1699004.0,-104.9778195,39.7514126,2,211,five-points,True,False,1
386440,kidnap-adult-victim,all-other-crimes,2023-10-02 05:00:00,2023-10-02 05:33:00,7000 W DARTMOUTH AVE,3119622.0,1666171.0,-105.0751082,39.661668,4,423,bear-valley,True,False,1
386456,assault-simple,other-crimes-against-persons,2023-10-02 05:00:00,2023-10-02 05:33:00,7000 W DARTMOUTH AVE,3119622.0,1666171.0,-105.0751082,39.661668,4,423,bear-valley,True,False,1
386758,theft-parts-from-vehicle,theft-from-motor-vehicle,2023-10-02 05:00:00,2023-10-02 19:54:00,1044 N GARFIELD ST,3156466.0,1692281.0,-104.943675,39.7327997,2,213,congress-park,True,False,1
386432,criminal-trespassing,all-other-crimes,2023-10-02 04:30:00,2023-10-02 05:26:00,1447 N OGDEN ST,3147462.0,1694608.0,-104.9756408,39.7393347,6,623,capitol-hill,True,False,1
386551,theft-items-from-vehicle,theft-from-motor-vehicle,2023-10-02 04:20:00,2023-10-02 05:38:00,1331 N SPEER BLVD,3141192.0,1693918.0,-104.9979493,39.7375378,1,123,lincoln-park,True,False,1
386455,assault-simple,other-crimes-against-persons,2023-10-02 04:09:00,2023-10-02 05:04:00,2300 WELTON ST,3145609.0,1698925.0,-104.9821422,39.7512148,6,621,five-points,True,False,1
386779,theft-items-from-vehicle,theft-from-motor-vehicle,2023-10-02 04:00:00,2023-10-03 08:07:00,510 N BRYANT ST,3135484.0,1688994.0,-105.0183383,39.7241053,4,411,valverde,True,False,1
386466,aggravated-assault,aggravated-assault,2023-10-02 03:22:00,2023-10-02 05:29:00,2000 BLK S VALLEJO ST,3136787.0,1672953.0,-105.0140111,39.6800501,4,422,college-view-south-platte,True,False,1
386763,theft-parts-from-vehicle,theft-from-motor-vehicle,2023-10-02 03:00:00,2023-10-03 10:08:00,2469 N LOWELL BLVD,3130757.0,1699668.0,-105.0349488,39.7534751,1,121,sloan-lake,True,False,1
386477,threats-to-injure,public-disorder,2023-10-02 02:57:00,2023-10-02 03:41:00,1460 W 41ST AVE,3139130.0,1706784.0,-105.005032,39.7728882,1,112,sunnyside,True,False,1
386392,criminal-mischief-mtr-veh,public-disorder,2023-10-02 02:43:00,2023-10-02 02:43:00,W EVANS AVE / S PERRY WAY,3129363.0,1672800.0,-105.0403901,39.6797362,4,421,harvey-park,True,False,1
386594,theft-of-motor-vehicle,auto-theft,2023-10-02 02:30:00,2023-10-02 15:18:00,3975 N PEORIA WAY,3183349.0,1706918.0,-104.8477201,39.7724895,5,512,central-park,True,False,1
386540,theft-items-from-vehicle,theft-from-motor-vehicle,2023-10-02 02:30:00,2023-10-02 12:41:00,1160 S MONACO ST,3165330.0,1678846.0,-104.9124682,39.6957648,3,322,washington-virginia-vale,True,False,1
386428,criminal-trespassing,all-other-crimes,2023-10-02 02:15:00,2023-10-02 13:12:00,3821 S AMES ST,3125523.0,1660783.0,-105.0542423,39.6467989,4,423,fort-logan,True,False,1
386434,criminal-trespassing,all-other-crimes,2023-10-02 02:03:00,2023-10-02 03:59:00,1900 LAWRENCE ST,3142628.0,1698970.0,-104.992743,39.7513845,6,611,cbd,True,False,1
386431,criminal-trespassing,all-other-crimes,2023-10-02 02:01:00,2023-10-02 03:47:00,400 BLOCK E 20TH AVE,3145611.0,1697543.0,-104.9821631,39.747421,6,621,north-capitol-hill,True,False,1
386443,robbery-street,robbery,2023-10-02 02:00:00,2023-10-02 05:14:00,100 BLOCK W COLORADO AVE,3143800.0,1674392.0,-104.9890665,39.6838949,3,313,overland,True,False,1
386479,arson-other,arson,2023-10-02 01:55:00,2023-10-02 02:03:00,200 BLOCK N LINCOLN ST,3144546.0,1687514.0,-104.9861522,39.7199061,3,311,speer,True,False,1
386398,criminal-mischief-mtr-veh,public-disorder,2023-10-02 01:55:00,2023-10-02 06:04:00,3155 W FLOYD AVE,3132887.0,1664804.0,-105.0280176,39.6577355,4,423,harvey-park-south,True,False,1
386620,theft-of-services,larceny,2023-10-02 01:50:00,2023-10-02 03:50:00,8148 PENA BLVD,3231101.0,1733414.0,-104.6769926,39.8441584,7,759,dia,True,False,1
386438,public-order-crimes-other,all-other-crimes,2023-10-02 01:40:00,2023-10-02 05:36:00,1700 S PECOS ST,3138964.0,1675053.0,-105.0062361,39.6857829,4,422,ruby-hill,True,False,1
386423,weapon-unlawful-discharge-of,all-other-crimes,2023-10-02 01:28:00,2023-10-02 06:01:00,400 BLK 24TH ST,3146195.0,1698830.0,-104.9800601,39.7509448,6,621,five-points,True,False,1
386563,theft-other,larceny,2023-10-02 01:14:00,2023-10-02 02:29:00,1600 W 12TH AVE,3137951.0,1691642.0,-105.0095172,39.7313384,1,123,lincoln-park,True,False,1
386838,theft-of-motor-vehicle,auto-theft,2023-10-02 01:00:00,2023-10-03 09:01:00,E 37TH AVE / N PARIS ST,3183111.0,1705315.0,-104.8486077,39.7680938,5,512,central-park,True,False,1
386579,theft-of-motor-vehicle,auto-theft,2023-10-02 01:00:00,2023-10-02 11:36:00,1559 N VINE ST,3151132.0,1695293.0,-104.9625765,39.7411563,6,622,city-park-west,True,False,1
386621,theft-of-services,larceny,2023-10-02 00:58:00,2023-10-02 01:45:00,8148 PENA BLVD,3231101.0,1733414.0,-104.6769926,39.8441584,7,759,dia,True,False,1
386487,burglary-business-by-force,burglary,2023-10-02 00:55:00,2023-10-02 01:32:00,901 N NAVAJO ST,3139404.0,1691451.0,-105.0043548,39.7307924,1,123,lincoln-park,True,False,1
386492,burglary-business-no-force,burglary,2023-10-02 00:18:00,2023-10-02 00:54:00,2037 S UNIVERSITY BLVD,3152041.0,1672821.0,-104.9598194,39.6794513,3,313,university,True,False,1
386462,aggravated-assault,aggravated-assault,2023-10-02 00:06:00,2023-10-02 01:46:00,N LINCOLN ST / E 12TH AVE,3144522.0,1693112.0,-104.986125,39.7352741,6,623,capitol-hill,True,False,1
386527,theft-items-from-vehicle,theft-from-motor-vehicle,2023-10-02 00:00:00,2023-10-02 13:10:00,77 S ADAMS ST,3155024.0,1685828.0,-104.9489411,39.7151091,3,311,cherry-creek,True,False,1
386504,theft-parts-from-vehicle,theft-from-motor-vehicle,2023-10-02 00:00:00,2023-10-02 16:19:00,900 BLK S KRAMERIA ST,3164305.0,1679968.0,-104.916085,39.6988631,3,322,washington-virginia-vale,True,False,1
386612,theft-of-motor-vehicle,auto-theft,2023-10-02 00:00:00,2023-10-02 15:22:00,14TH ST / MARKET ST,3140163.0,1697662.0,-105.0015351,39.7478313,6,612,auraria,True,False,1
386368,criminal-mischief-other,public-disorder,2023-10-02 00:00:00,2023-10-02 02:58:00,2015 E COLFAX AVE,3150998.0,1694933.0,-104.9630606,39.7401702,6,622,city-park-west,True,False,1
386361,criminal-mischief-other,public-disorder,2023-10-01 23:43:00,2023-10-02 02:45:00,2835 ARAPAHOE ST,3145929.0,1701997.0,-104.9809417,39.759643,2,211,five-points,True,False,1
386570,theft-other,larceny,2023-10-01 23:43:00,2023-10-02 08:47:00,1324 N VRAIN ST,3127671.0,1693703.0,-105.0460303,39.7371429,1,122,west-colfax,True,False,1
386452,assault-simple,other-crimes-against-persons,2023-10-01 23:30:00,2023-10-02 01:12:00,N FEDERAL BLVD / W 14TH AVE,3133541.0,1694047.0,-105.0251519,39.7380049,1,122,sun-valley,True,False,1
386569,theft-other,larceny,2023-10-01 23:30:00,2023-10-02 01:12:00,N FEDERAL BLVD / W 14TH AVE,3133541.0,1694047.0,-105.0251519,39.7380049,1,122,sun-valley,True,False,1
386520,theft-items-from-vehicle,theft-from-motor-vehicle,2023-10-01 23:00:00,2023-10-02 17:56:00,525 N JACKSON ST,3156703.0,1689255.0,-104.9428983,39.7244888,3,311,cherry-creek,True,False,1
386624,agg-aslt-shoot,aggravated-assault,2023-10-01 22:51:00,2023-10-01 22:55:00,7800 E COLFAX AVE,3169503.0,1694866.0,-104.8972614,39.7396676,2,223,east-colfax,True,False,1
386472,menacing-felony-w-weap,aggravated-assault,2023-10-01 22:35:00,2023-10-02 01:26:00,2770 W EVANS AVE,3134572.0,1672041.0,-105.0218977,39.6775787,4,422,college-view-south-platte,True,False,2
386464,aggravated-assault,aggravated-assault,2023-10-01 22:02:00,2023-10-01 23:32:00,66 N SHERIDAN BLVD,3125804.0,1686609.0,-105.052793,39.7176938,4,411,barnum-west,True,False,1
386371,criminal-mischief-other,public-disorder,2023-10-01 22:00:00,2023-10-02 00:03:00,19510 E 50TH PL,3207659.0,1713053.0,-104.7610612,39.7888198,5,523,gateway-green-valley-ranch,True,False,1
386396,criminal-mischief-mtr-veh,public-disorder,2023-10-01 22:00:00,2023-10-02 06:57:00,2800 BLK S REED ST,3119904.0,1667318.0,-105.0740875,39.6648132,4,423,bear-valley,True,False,1
386602,theft-of-motor-vehicle,auto-theft,2023-10-01 22:00:00,2023-10-02 10:39:00,4200 BLK N MARIPOSA ST,3139827.0,1707504.0,-105.0025384,39.7748542,1,112,sunnyside,True,False,1
